PERMNO,date,Year,TICKER,COMNAM,PRC,RET,sprtrn,annual_sprtrn,Rf
24766,9/30/2005,2005,NOC,NORTHROP GRUMMAN CORP,54.35,-0.031022,0.006949025,0.03,0.0429
24766,10/31/2005,2005,NOC,NORTHROP GRUMMAN CORP,53.65,-0.012879,-0.01774078,0.03,0.0429
24766,11/30/2005,2005,NOC,NORTHROP GRUMMAN CORP,57.37,0.074184,0.035186096,0.03,0.0429
24766,12/30/2005,2005,NOC,NORTHROP GRUMMAN CORP,60.11,0.04776,-0.000952349,0.03,0.0429
24766,1/31/2006,2006,NOC,NORTHROP GRUMMAN CORP,62.13,0.033605,0.025466771,0.1362,0.048
24766,2/28/2006,2006,NOC,NORTHROP GRUMMAN CORP,64.1,0.035892,0.000453158,0.1362,0.048
24766,3/31/2006,2006,NOC,NORTHROP GRUMMAN CORP,68.29,0.065367,0.01109581,0.1362,0.048
24766,4/28/2006,2006,NOC,NORTHROP GRUMMAN CORP,66.9,-0.020354,0.012155653,0.1362,0.048
24766,5/31/2006,2006,NOC,NORTHROP GRUMMAN CORP,64.68,-0.0287,-0.030916916,0.1362,0.048
24766,6/30/2006,2006,NOC,NORTHROP GRUMMAN CORP,64.06,-0.009586,8.65962E-05,0.1362,0.048
24766,7/31/2006,2006,NOC,NORTHROP GRUMMAN CORP,66.19,0.03325,0.005085879,0.1362,0.048
24766,8/31/2006,2006,NOC,NORTHROP GRUMMAN CORP,66.81,0.013899,0.021274193,0.1362,0.048
24766,9/29/2006,2006,NOC,NORTHROP GRUMMAN CORP,68.07,0.018859,0.024566299,0.1362,0.048
24766,10/31/2006,2006,NOC,NORTHROP GRUMMAN CORP,66.39,-0.02468,0.031508003,0.1362,0.048
24766,11/30/2006,2006,NOC,NORTHROP GRUMMAN CORP,66.93,0.012653,0.016466657,0.1362,0.048
24766,12/29/2006,2006,NOC,NORTHROP GRUMMAN CORP,67.7,0.011505,0.012615783,0.1362,0.048
24766,1/31/2007,2007,NOC,NORTHROP GRUMMAN CORP,70.94,0.047858,0.014059043,0.0353,0.0463
24766,2/28/2007,2007,NOC,NORTHROP GRUMMAN CORP,71.85,0.012828,-0.021846176,0.0353,0.0463
24766,3/30/2007,2007,NOC,NORTHROP GRUMMAN CORP,74.22,0.038135,0.009979983,0.0353,0.0463
24766,4/30/2007,2007,NOC,NORTHROP GRUMMAN CORP,73.64,-0.007815,0.043290691,0.0353,0.0463
24766,5/31/2007,2007,NOC,NORTHROP GRUMMAN CORP,75.61,0.031776,0.032549229,0.0353,0.0463
24766,6/29/2007,2007,NOC,NORTHROP GRUMMAN CORP,77.87,0.02989,-0.017816322,0.0353,0.0463
24766,7/31/2007,2007,NOC,NORTHROP GRUMMAN CORP,76.1,-0.02273,-0.031981878,0.0353,0.0463
24766,8/31/2007,2007,NOC,NORTHROP GRUMMAN CORP,78.84,0.040867,0.012863572,0.0353,0.0463
24766,9/28/2007,2007,NOC,NORTHROP GRUMMAN CORP,78,-0.010654,0.035794008,0.0353,0.0463
24766,10/31/2007,2007,NOC,NORTHROP GRUMMAN CORP,83.62,0.072051,0.014822338,0.0353,0.0463
24766,11/30/2007,2007,NOC,NORTHROP GRUMMAN CORP,78.79,-0.053337,-0.044043417,0.0353,0.0463
24766,12/31/2007,2007,NOC,NORTHROP GRUMMAN CORP,78.64,-0.001904,-0.008628509,0.0353,0.0463
24766,1/31/2008,2008,NOC,NORTHROP GRUMMAN CORP,79.36,0.009156,-0.061163432,-0.3849,0.0366
24766,2/29/2008,2008,NOC,NORTHROP GRUMMAN CORP,78.61,-0.004788,-0.034761193,-0.3849,0.0366
24766,3/31/2008,2008,NOC,NORTHROP GRUMMAN CORP,77.81,-0.010177,-0.005959624,-0.3849,0.0366
24766,4/30/2008,2008,NOC,NORTHROP GRUMMAN CORP,73.57,-0.054492,0.047546698,-0.3849,0.0366
24766,5/30/2008,2008,NOC,NORTHROP GRUMMAN CORP,75.46,0.031127,0.010674182,-0.3849,0.0366
24766,6/30/2008,2008,NOC,NORTHROP GRUMMAN CORP,66.9,-0.113438,-0.085962385,-0.3849,0.0366
24766,7/31/2008,2008,NOC,NORTHROP GRUMMAN CORP,67.39,0.007324,-0.009859371,-0.3849,0.0366
24766,8/29/2008,2008,NOC,NORTHROP GRUMMAN CORP,68.85,0.027601,0.012190465,-0.3849,0.0366
24766,9/30/2008,2008,NOC,NORTHROP GRUMMAN CORP,60.54,-0.120697,-0.090791434,-0.3849,0.0366
24766,10/31/2008,2008,NOC,NORTHROP GRUMMAN CORP,46.89,-0.225471,-0.169424524,-0.3849,0.0366
24766,11/28/2008,2008,NOC,NORTHROP GRUMMAN CORP,40.95,-0.118149,-0.074849043,-0.3849,0.0366
24766,12/31/2008,2008,NOC,NORTHROP GRUMMAN CORP,45.04,0.099878,0.007821577,-0.3849,0.0366
24766,1/30/2009,2009,NOC,NORTHROP GRUMMAN CORP,48.12,0.068384,-0.085657343,0.2345,0.0326
24766,2/27/2009,2009,NOC,NORTHROP GRUMMAN CORP,37.36,-0.215295,-0.109931198,0.2345,0.0326
24766,3/31/2009,2009,NOC,NORTHROP GRUMMAN CORP,43.64,0.168094,0.085404462,0.2345,0.0326
24766,4/30/2009,2009,NOC,NORTHROP GRUMMAN CORP,48.35,0.107928,0.09392508,0.2345,0.0326
24766,5/29/2009,2009,NOC,NORTHROP GRUMMAN CORP,47.62,-0.006205,0.053081446,0.2345,0.0326
24766,6/30/2009,2009,NOC,NORTHROP GRUMMAN CORP,45.68,-0.040739,0.000195827,0.2345,0.0326
24766,7/31/2009,2009,NOC,NORTHROP GRUMMAN CORP,44.58,-0.024081,0.074141727,0.2345,0.0326
24766,8/31/2009,2009,NOC,NORTHROP GRUMMAN CORP,48.81,0.104531,0.033560189,0.2345,0.0326
24766,9/30/2009,2009,NOC,NORTHROP GRUMMAN CORP,51.75,0.060234,0.035723346,0.2345,0.0326
24766,10/30/2009,2009,NOC,NORTHROP GRUMMAN CORP,50.13,-0.031304,-0.019762001,0.2345,0.0326
24766,11/30/2009,2009,NOC,NORTHROP GRUMMAN CORP,54.8,0.101735,0.057364062,0.2345,0.0326
24766,12/31/2009,2009,NOC,NORTHROP GRUMMAN CORP,55.85,0.019161,0.017770571,0.2345,0.0326
24766,1/29/2010,2010,NOC,NORTHROP GRUMMAN CORP,56.6,0.013429,-0.036974246,0.1278,0.0322
24766,2/26/2010,2010,NOC,NORTHROP GRUMMAN CORP,61.26,0.089929,0.028513689,0.1278,0.0322
24766,3/31/2010,2010,NOC,NORTHROP GRUMMAN CORP,65.57,0.070356,0.058796426,0.1278,0.0322
24766,4/30/2010,2010,NOC,NORTHROP GRUMMAN CORP,67.83,0.034467,0.01475923,0.1278,0.0322
24766,5/28/2010,2010,NOC,NORTHROP GRUMMAN CORP,60.49,-0.101283,-0.081975842,0.1278,0.0322
24766,6/30/2010,2010,NOC,NORTHROP GRUMMAN CORP,54.44,-0.100017,-0.053882442,0.1278,0.0322
24766,7/30/2010,2010,NOC,NORTHROP GRUMMAN CORP,58.64,0.077149,0.06877785,0.1278,0.0322
24766,8/31/2010,2010,NOC,NORTHROP GRUMMAN CORP,54.12,-0.069065,-0.047449184,0.1278,0.0322
24766,9/30/2010,2010,NOC,NORTHROP GRUMMAN CORP,60.63,0.120288,0.087551103,0.1278,0.0322
24766,10/29/2010,2010,NOC,NORTHROP GRUMMAN CORP,63.22,0.042718,0.036855994,0.1278,0.0322
24766,11/30/2010,2010,NOC,NORTHROP GRUMMAN CORP,61.68,-0.016925,-0.00229025,0.1278,0.0322
24766,12/31/2010,2010,NOC,NORTHROP GRUMMAN CORP,64.78,0.050259,0.06530004,0.1278,0.0322
24766,1/31/2011,2011,NOC,NORTHROP GRUMMAN CORP,69.3,0.069775,0.022645574,0,0.0278
24766,2/28/2011,2011,NOC,NORTHROP GRUMMAN CORP,66.68,-0.031025,0.031956564,0,0.0278
24766,3/31/2011,2011,NOC,NORTHROP GRUMMAN CORP,62.71,0.044191,-0.001047313,0,0.0278
24766,4/29/2011,2011,NOC,NORTHROP GRUMMAN CORP,63.61,0.014352,0.02849538,0,0.0278
24766,5/31/2011,2011,NOC,NORTHROP GRUMMAN CORP,65.29,0.034271,-0.013500953,0,0.0278
24766,6/30/2011,2011,NOC,NORTHROP GRUMMAN CORP,69.35,0.062184,-0.018257461,0,0.0278
24766,7/29/2011,2011,NOC,NORTHROP GRUMMAN CORP,60.51,-0.127469,-0.021474426,0,0.0278
24766,8/31/2011,2011,NOC,NORTHROP GRUMMAN CORP,54.62,-0.089076,-0.056791107,0,0.0278
24766,9/30/2011,2011,NOC,NORTHROP GRUMMAN CORP,52.17,-0.044855,-0.071761988,0,0.0278
24766,10/31/2011,2011,NOC,NORTHROP GRUMMAN CORP,57.75,0.106958,0.107723039,0,0.0278
24766,11/30/2011,2011,NOC,NORTHROP GRUMMAN CORP,57.07,-0.003117,-0.005058715,0,0.0278
24766,12/30/2011,2011,NOC,NORTHROP GRUMMAN CORP,58.48,0.024706,0.008532764,0,0.0278
24766,1/31/2012,2012,NOC,NORTHROP GRUMMAN CORP,58.05,-0.007353,0.043583062,0.1341,0.018
24766,2/29/2012,2012,NOC,NORTHROP GRUMMAN CORP,59.81,0.038932,0.040589464,0.1341,0.018
24766,3/30/2012,2012,NOC,NORTHROP GRUMMAN CORP,61.08,0.021234,0.031332315,0.1341,0.018
24766,4/30/2012,2012,NOC,NORTHROP GRUMMAN CORP,63.28,0.036018,-0.007497453,0.1341,0.018
24766,5/31/2012,2012,NOC,NORTHROP GRUMMAN CORP,58.75,-0.062895,-0.062650726,0.1341,0.018
24766,6/29/2012,2012,NOC,NORTHROP GRUMMAN CORP,63.79,0.085787,0.039554982,0.1341,0.018
24766,7/31/2012,2012,NOC,NORTHROP GRUMMAN CORP,66.2,0.03778,0.012597574,0.1341,0.018
24766,8/31/2012,2012,NOC,NORTHROP GRUMMAN CORP,66.89,0.018731,0.01976337,0.1341,0.018
24766,9/28/2012,2012,NOC,NORTHROP GRUMMAN CORP,66.43,-0.006877,0.024236154,0.1341,0.018
24766,10/31/2012,2012,NOC,NORTHROP GRUMMAN CORP,68.69,0.034021,-0.01978941,0.1341,0.018
24766,11/30/2012,2012,NOC,NORTHROP GRUMMAN CORP,66.7,-0.020964,0.002846717,0.1341,0.018
24766,12/31/2012,2012,NOC,NORTHROP GRUMMAN CORP,67.58,0.013193,0.00706823,0.1341,0.018
24766,1/31/2013,2013,NOC,NORTHROP GRUMMAN CORP,65.04,-0.037585,0.050428097,0.296,0.0235
24766,2/28/2013,2013,NOC,NORTHROP GRUMMAN CORP,65.68,0.018296,0.011060649,0.296,0.0235
24766,3/28/2013,2013,NOC,NORTHROP GRUMMAN CORP,70.15,0.068057,0.035987724,0.296,0.0235
24766,4/30/2013,2013,NOC,NORTHROP GRUMMAN CORP,75.74,0.079686,0.018085768,0.296,0.0235
24766,5/31/2013,2013,NOC,NORTHROP GRUMMAN CORP,82.39,0.095854,0.020762812,0.296,0.0235
24766,6/28/2013,2013,NOC,NORTHROP GRUMMAN CORP,82.8,0.004976,-0.014999302,0.296,0.0235
24766,7/31/2013,2013,NOC,NORTHROP GRUMMAN CORP,92.06,0.111836,0.04946208,0.296,0.0235
24766,8/30/2013,2013,NOC,NORTHROP GRUMMAN CORP,92.27,0.008907,-0.031298019,0.296,0.0235
24766,9/30/2013,2013,NOC,NORTHROP GRUMMAN CORP,95.26,0.032405,0.029749523,0.296,0.0235
24766,10/31/2013,2013,NOC,NORTHROP GRUMMAN CORP,107.51,0.128595,0.044595753,0.296,0.0235
24766,11/29/2013,2013,NOC,NORTHROP GRUMMAN CORP,112.68,0.053762,0.028049472,0.296,0.0235
24766,12/31/2013,2013,NOC,NORTHROP GRUMMAN CORP,114.61,0.017128,0.023562792,0.296,0.0235
24766,1/31/2014,2014,NOC,NORTHROP GRUMMAN CORP,115.55,0.008202,-0.035582906,0.1139,0.0254
24766,2/28/2014,2014,NOC,NORTHROP GRUMMAN CORP,121.03,0.052704,0.04311703,0.1139,0.0254
24766,3/31/2014,2014,NOC,NORTHROP GRUMMAN CORP,123.38,0.019417,0.006932166,0.1139,0.0254
24766,4/30/2014,2014,NOC,NORTHROP GRUMMAN CORP,121.51,-0.015156,0.006200789,0.1139,0.0254
24766,5/30/2014,2014,NOC,NORTHROP GRUMMAN CORP,121.55,0.00609,0.02103028,0.1139,0.0254
24766,6/30/2014,2014,NOC,NORTHROP GRUMMAN CORP,119.63,-0.015796,0.019058332,0.1139,0.0254
24766,7/31/2014,2014,NOC,NORTHROP GRUMMAN CORP,123.27,0.030427,-0.015079831,0.1139,0.0254
24766,8/29/2014,2014,NOC,NORTHROP GRUMMAN CORP,127.22,0.037722,0.037655295,0.1139,0.0254
24766,9/30/2014,2014,NOC,NORTHROP GRUMMAN CORP,131.75999,0.035686,-0.015513837,0.1139,0.0254
24766,10/31/2014,2014,NOC,NORTHROP GRUMMAN CORP,137.96001,0.047055,0.023201461,0.1139,0.0254
24766,11/28/2014,2014,NOC,NORTHROP GRUMMAN CORP,140.92999,0.026602,0.024533589,0.1139,0.0254
24766,12/31/2014,2014,NOC,NORTHROP GRUMMAN CORP,147.39,0.045838,-0.004188588,0.1139,0.0254
24766,1/30/2015,2015,NOC,NORTHROP GRUMMAN CORP,156.95,0.064862,-0.031040806,-0.0073,0.0214
24766,2/27/2015,2015,NOC,NORTHROP GRUMMAN CORP,165.71001,0.060274,0.054892511,-0.0073,0.0214
24766,3/31/2015,2015,NOC,NORTHROP GRUMMAN CORP,160.96001,-0.028665,-0.017396107,-0.0073,0.0214
24766,4/30/2015,2015,NOC,NORTHROP GRUMMAN CORP,154.03999,-0.042992,0.00852082,-0.0073,0.0214
24766,5/29/2015,2015,NOC,NORTHROP GRUMMAN CORP,159.17999,0.038561,0.010491382,-0.0073,0.0214
24766,6/30/2015,2015,NOC,NORTHROP GRUMMAN CORP,158.63,-0.003455,-0.021011672,-0.0073,0.0214
24766,7/31/2015,2015,NOC,NORTHROP GRUMMAN CORP,173.00999,0.090651,0.01974203,-0.0073,0.0214
24766,8/31/2015,2015,NOC,NORTHROP GRUMMAN CORP,163.74001,-0.048957,-0.062580818,-0.0073,0.0214
24766,9/30/2015,2015,NOC,NORTHROP GRUMMAN CORP,165.95,0.013497,-0.026442832,-0.0073,0.0214
24766,10/30/2015,2015,NOC,NORTHROP GRUMMAN CORP,187.75,0.131365,0.082983118,-0.0073,0.0214
24766,11/30/2015,2015,NOC,NORTHROP GRUMMAN CORP,186.36,-0.003142,0.000504869,-0.0073,0.0214
24766,12/31/2015,2015,NOC,NORTHROP GRUMMAN CORP,188.81,0.013147,-0.017530185,-0.0073,0.0214
24766,1/29/2016,2016,NOC,NORTHROP GRUMMAN CORP,185.06,-0.019861,-0.050735322,0.0954,0.0184
24766,2/29/2016,2016,NOC,NORTHROP GRUMMAN CORP,192.22,0.043013,-0.00412836,0.0954,0.0184
24766,3/31/2016,2016,NOC,NORTHROP GRUMMAN CORP,197.89999,0.029549,0.065991115,0.0954,0.0184
24766,4/29/2016,2016,NOC,NORTHROP GRUMMAN CORP,206.25999,0.042244,0.002699398,0.0954,0.0184
24766,5/31/2016,2016,NOC,NORTHROP GRUMMAN CORP,212.67,0.031077,0.015324602,0.0954,0.0184
24766,6/30/2016,2016,NOC,NORTHROP GRUMMAN CORP,222.28,0.049419,0.000910921,0.0954,0.0184
24766,7/29/2016,2016,NOC,NORTHROP GRUMMAN CORP,216.63,-0.025418,0.035609801,0.0954,0.0184
24766,8/31/2016,2016,NOC,NORTHROP GRUMMAN CORP,212.07001,-0.016895,-0.001219243,0.0954,0.0184
24766,9/30/2016,2016,NOC,NORTHROP GRUMMAN CORP,213.95,0.008865,-0.001234451,0.0954,0.0184
24766,10/31/2016,2016,NOC,NORTHROP GRUMMAN CORP,229,0.070344,-0.019425679,0.0954,0.0184
24766,11/30/2016,2016,NOC,NORTHROP GRUMMAN CORP,249.64999,0.090175,0.034174522,0.0954,0.0184
24766,12/30/2016,2016,NOC,NORTHROP GRUMMAN CORP,232.58,-0.064771,0.018200762,0.0954,0.0184
24766,1/31/2017,2017,NOC,NORTHROP GRUMMAN CORP,229.08,-0.015049,0.017884358,0.1942,0.0233
24766,2/28/2017,2017,NOC,NORTHROP GRUMMAN CORP,247.09,0.078619,0.03719816,0.1942,0.0233
24766,3/31/2017,2017,NOC,NORTHROP GRUMMAN CORP,237.84,-0.033793,-0.000389197,0.1942,0.0233
24766,4/28/2017,2017,NOC,NORTHROP GRUMMAN CORP,245.96001,0.034141,0.009091209,0.1942,0.0233
24766,5/31/2017,2017,NOC,NORTHROP GRUMMAN CORP,259.22,0.053911,0.011576251,0.1942,0.0233
24766,6/30/2017,2017,NOC,NORTHROP GRUMMAN CORP,256.70999,-0.005825,0.004813775,0.1942,0.0233
24766,7/31/2017,2017,NOC,NORTHROP GRUMMAN CORP,263.13,0.025009,0.019348826,0.1942,0.0233
24766,8/31/2017,2017,NOC,NORTHROP GRUMMAN CORP,272.20999,0.038308,0.000546433,0.1942,0.0233
24766,9/29/2017,2017,NOC,NORTHROP GRUMMAN CORP,287.72,0.056978,0.019302979,0.1942,0.0233
24766,10/31/2017,2017,NOC,NORTHROP GRUMMAN CORP,295.53,0.027144,0.022188135,0.1942,0.0233
24766,11/30/2017,2017,NOC,NORTHROP GRUMMAN CORP,307.39999,0.040165,0.028082628,0.1942,0.0233
24766,12/29/2017,2017,NOC,NORTHROP GRUMMAN CORP,306.91,0.001659,0.00983163,0.1942,0.0233
24766,1/31/2018,2018,NOC,NORTHROP GRUMMAN CORP,340.53,0.109543,0.056178704,-0.0624,0.0291
24766,2/28/2018,2018,NOC,NORTHROP GRUMMAN CORP,350.04001,0.027927,-0.038947372,-0.0624,0.0291
24766,3/29/2018,2018,NOC,NORTHROP GRUMMAN CORP,349.12,0.000514,-0.026884499,-0.0624,0.0291
24766,4/30/2018,2018,NOC,NORTHROP GRUMMAN CORP,322.04001,-0.077566,0.002718775,-0.0624,0.0291
24766,5/31/2018,2018,NOC,NORTHROP GRUMMAN CORP,327.25,0.016178,0.021608342,-0.0624,0.0291
24766,6/29/2018,2018,NOC,NORTHROP GRUMMAN CORP,307.70001,-0.056073,0.004842436,-0.0624,0.0291
24766,7/31/2018,2018,NOC,NORTHROP GRUMMAN CORP,300.48999,-0.023432,0.036021556,-0.0624,0.0291
24766,8/31/2018,2018,NOC,NORTHROP GRUMMAN CORP,298.48999,-0.002662,0.030263211,-0.0624,0.0291
24766,9/28/2018,2018,NOC,NORTHROP GRUMMAN CORP,317.37,0.063252,0.004294287,-0.0624,0.0291
24766,10/31/2018,2018,NOC,NORTHROP GRUMMAN CORP,261.95001,-0.174623,-0.069403356,-0.0624,0.0291
24766,11/30/2018,2018,NOC,NORTHROP GRUMMAN CORP,259.88,-0.003321,0.017859357,-0.0624,0.0291
24766,12/31/2018,2018,NOC,NORTHROP GRUMMAN CORP,244.89999,-0.057642,-0.091776895,-0.0624,0.0291
24766,1/31/2019,2019,NOC,NORTHROP GRUMMAN CORP,275.54999,0.125153,0.078684402,0.2888,0.0214
24766,2/28/2019,2019,NOC,NORTHROP GRUMMAN CORP,289.95999,0.05665,0.029728889,0.2888,0.0214
24766,3/29/2019,2019,NOC,NORTHROP GRUMMAN CORP,269.60001,-0.070217,0.017924256,0.2888,0.0214
24766,4/30/2019,2019,NOC,NORTHROP GRUMMAN CORP,289.91,0.075334,0.039313498,0.2888,0.0214
24766,5/31/2019,2019,NOC,NORTHROP GRUMMAN CORP,303.25,0.050567,-0.065777731,0.2888,0.0214
24766,6/28/2019,2019,NOC,NORTHROP GRUMMAN CORP,323.10999,0.06549,0.068930164,0.2888,0.0214
24766,7/31/2019,2019,NOC,NORTHROP GRUMMAN CORP,345.57001,0.069512,0.013128152,0.2888,0.0214
24766,8/30/2019,2019,NOC,NORTHROP GRUMMAN CORP,367.87,0.064531,-0.018091627,0.2888,0.0214
24766,9/30/2019,2019,NOC,NORTHROP GRUMMAN CORP,374.79001,0.022399,0.017181178,0.2888,0.0214
24766,10/31/2019,2019,NOC,NORTHROP GRUMMAN CORP,352.48001,-0.059527,0.020431771,0.2888,0.0214
24766,11/29/2019,2019,NOC,NORTHROP GRUMMAN CORP,351.76999,0.001731,0.034047037,0.2888,0.0214
24766,12/31/2019,2019,NOC,NORTHROP GRUMMAN CORP,343.97,-0.022174,0.028589819,0.2888,0.0214
24766,1/31/2020,2020,NOC,NORTHROP GRUMMAN CORP,374.57001,0.088961,-0.001628093,0.1626,0.0089
24766,2/28/2020,2020,NOC,NORTHROP GRUMMAN CORP,328.84,-0.118563,-0.084110484,0.1626,0.0089
24766,3/31/2020,2020,NOC,NORTHROP GRUMMAN CORP,302.54999,-0.079948,-0.125119282,0.1626,0.0089
24766,4/30/2020,2020,NOC,NORTHROP GRUMMAN CORP,330.67001,0.092943,0.126844038,0.1626,0.0089
24766,5/29/2020,2020,NOC,NORTHROP GRUMMAN CORP,335.20001,0.018084,0.04528182,0.1626,0.0089
24766,6/30/2020,2020,NOC,NORTHROP GRUMMAN CORP,307.44,-0.082816,0.018388396,0.1626,0.0089
24766,7/31/2020,2020,NOC,NORTHROP GRUMMAN CORP,325.01001,0.057149,0.055101321,0.1626,0.0089
24766,8/31/2020,2020,NOC,NORTHROP GRUMMAN CORP,342.60999,0.058614,0.070064667,0.1626,0.0089
24766,9/30/2020,2020,NOC,NORTHROP GRUMMAN CORP,315.48999,-0.079157,-0.03922797,0.1626,0.0089
24766,10/30/2020,2020,NOC,NORTHROP GRUMMAN CORP,289.82001,-0.081365,-0.027665786,0.1626,0.0089
24766,11/30/2020,2020,NOC,NORTHROP GRUMMAN CORP,302.26001,0.047926,0.107545635,0.1626,0.0089
24766,12/31/2020,2020,NOC,NORTHROP GRUMMAN CORP,304.72,0.008139,0.037121459,0.1626,0.0089
24766,1/29/2021,2021,NOC,NORTHROP GRUMMAN CORP,286.60999,-0.059432,-0.011136661,0.2689,0.0145
24766,2/26/2021,2021,NOC,NORTHROP GRUMMAN CORP,291.66,0.022679,0.026091451,0.2689,0.0145
24766,3/31/2021,2021,NOC,NORTHROP GRUMMAN CORP,323.64001,0.109648,0.042438633,0.2689,0.0145
24766,4/30/2021,2021,NOC,NORTHROP GRUMMAN CORP,354.44,0.095167,0.052425321,0.2689,0.0145
24766,5/28/2021,2021,NOC,NORTHROP GRUMMAN CORP,365.87,0.036678,0.005486489,0.2689,0.0145
24766,6/30/2021,2021,NOC,NORTHROP GRUMMAN CORP,363.42999,-0.006669,0.02221401,0.2689,0.0145
24766,7/30/2021,2021,NOC,NORTHROP GRUMMAN CORP,363.01999,-0.001128,0.022748055,0.2689,0.0145
24766,8/31/2021,2021,NOC,NORTHROP GRUMMAN CORP,367.70001,0.017217,0.028990416,0.2689,0.0145
24766,9/30/2021,2021,NOC,NORTHROP GRUMMAN CORP,360.14999,-0.020533,-0.047569169,0.2689,0.0145
24766,10/29/2021,2021,NOC,NORTHROP GRUMMAN CORP,357.22,-0.008135,0.069143836,0.2689,0.0145
24766,11/30/2021,2021,NOC,NORTHROP GRUMMAN CORP,348.79999,-0.019176,-0.008333706,0.2689,0.0145
24766,12/31/2021,2021,NOC,NORTHROP GRUMMAN CORP,387.07001,0.109719,0.043612914,0.2689,0.0145
24766,1/31/2022,2022,NOC,NORTHROP GRUMMAN CORP,369.89999,-0.044359,-0.052585165,-0.1944,0.0295
24766,2/28/2022,2022,NOC,NORTHROP GRUMMAN CORP,442.14001,0.19954,-0.031360492,-0.1944,0.0295
24766,3/31/2022,2022,NOC,NORTHROP GRUMMAN CORP,447.22,0.01149,0.035773288,-0.1944,0.0295
24766,4/29/2022,2022,NOC,NORTHROP GRUMMAN CORP,439.39999,-0.017486,-0.087956712,-0.1944,0.0295
24766,5/31/2022,2022,NOC,NORTHROP GRUMMAN CORP,467.97,0.068958,5.31776E-05,-0.1944,0.0295
24766,6/30/2022,2022,NOC,NORTHROP GRUMMAN CORP,478.57001,0.022651,-0.08392,-0.1944,0.0295
24766,7/29/2022,2022,NOC,NORTHROP GRUMMAN CORP,478.89999,0.00069,0.091116392,-0.1944,0.0295
24766,8/31/2022,2022,NOC,NORTHROP GRUMMAN CORP,477.98999,0.001712,-0.042440128,-0.1944,0.0295
24766,9/30/2022,2022,NOC,NORTHROP GRUMMAN CORP,470.32001,-0.016046,-0.093395672,-0.1944,0.0295
24766,10/31/2022,2022,NOC,NORTHROP GRUMMAN CORP,549.01001,0.167312,0.079863414,-0.1944,0.0295
24766,11/30/2022,2022,NOC,NORTHROP GRUMMAN CORP,533.28998,-0.025482,0.053752893,-0.1944,0.0295
24766,12/30/2022,2022,NOC,NORTHROP GRUMMAN CORP,545.60999,0.023102,-0.058971474,-0.1944,0.0295
86580,12/31/2002,2002,NVDA,NVIDIA CORP,11.51,-0.328079,-0.0603,-0.2337,0.0461
86580,1/31/2003,2003,NVDA,NVIDIA CORP,10.32,-0.103388,-0.027414693,0.2638,0.0401
86580,2/28/2003,2003,NVDA,NVIDIA CORP,12.62,0.222868,-0.017003609,0.2638,0.0401
86580,3/31/2003,2003,NVDA,NVIDIA CORP,12.88,0.020602,0.008357569,0.2638,0.0401
86580,4/30/2003,2003,NVDA,NVIDIA CORP,14.27,0.107919,0.081044107,0.2638,0.0401
86580,5/30/2003,2003,NVDA,NVIDIA CORP,26.17,0.833917,0.05089871,0.2638,0.0401
86580,6/30/2003,2003,NVDA,NVIDIA CORP,22.91,-0.12457,0.011322215,0.2638,0.0401
86580,7/31/2003,2003,NVDA,NVIDIA CORP,19.09,-0.166739,0.016223702,0.2638,0.0401
86580,8/29/2003,2003,NVDA,NVIDIA CORP,18.17,-0.048193,0.017873203,0.2638,0.0401
86580,9/30/2003,2003,NVDA,NVIDIA CORP,15.97,-0.121079,-0.011944365,0.2638,0.0401
86580,10/31/2003,2003,NVDA,NVIDIA CORP,17.68,0.107076,0.054961486,0.2638,0.0401
86580,11/28/2003,2003,NVDA,NVIDIA CORP,21.23,0.200792,0.007128504,0.2638,0.0401
86580,12/31/2003,2003,NVDA,NVIDIA CORP,23.2,0.092793,0.050765541,0.2638,0.0401
86580,1/30/2004,2004,NVDA,NVIDIA CORP,22.25,-0.040948,0.017276387,0.0899,0.0427
86580,2/27/2004,2004,NVDA,NVIDIA CORP,22.25,0,0.012208973,0.0899,0.0427
86580,3/31/2004,2004,NVDA,NVIDIA CORP,26.4,0.186517,-0.016358919,0.0899,0.0427
86580,4/30/2004,2004,NVDA,NVIDIA CORP,20.52,-0.222727,-0.016790752,0.0899,0.0427
86580,5/28/2004,2004,NVDA,NVIDIA CORP,23.45,0.142788,0.01208345,0.0899,0.0427
86580,6/30/2004,2004,NVDA,NVIDIA CORP,20.47,-0.127079,0.017988999,0.0899,0.0427
86580,7/30/2004,2004,NVDA,NVIDIA CORP,15.42,-0.246702,-0.034290519,0.0899,0.0427
86580,8/31/2004,2004,NVDA,NVIDIA CORP,12.46,-0.191959,0.00228735,0.0899,0.0427
86580,9/30/2004,2004,NVDA,NVIDIA CORP,14.52,0.165329,0.009363876,0.0899,0.0427
86580,10/29/2004,2004,NVDA,NVIDIA CORP,14.47,-0.003444,0.014014244,0.0899,0.0427
86580,11/30/2004,2004,NVDA,NVIDIA CORP,19.13,0.322046,0.038594936,0.0899,0.0427
86580,12/31/2004,2004,NVDA,NVIDIA CORP,23.56,0.231573,0.032458213,0.0899,0.0427
86580,1/31/2005,2005,NVDA,NVIDIA CORP,22.92,-0.027165,-0.025290467,0.03,0.0429
86580,2/28/2005,2005,NVDA,NVIDIA CORP,28.99,0.264834,0.018903346,0.03,0.0429
86580,3/31/2005,2005,NVDA,NVIDIA CORP,23.76,-0.180407,-0.019117656,0.03,0.0429
