Month,Actual_return,Equal_weight_return,SP500_return,AAPL,AMZN,BA,BAC,BLK,CAT,CL,COP,D,DIS,GE,JNJ,JPM,KO,MCD,MMM,MSFT,NKE,NOC,NVDA,OXY,PFE,PG,SO,SPG,T,TSM,UNH,UPS,VMC,XOM
2020-12-31,0.0404,0.0429,0.04,0.01146,0.00281,0.00159,0.00827,0.00384,0.00486,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0078,0.0,-0.0,0.0,0.0039,0.0,0.0,-0.00256,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00156,0.0,0.0
2021-01-29,0.0055,-0.0098,-0.01,-0.00055,-0.00154,-0.0045,-0.00218,-0.00256,0.0,-0.0,8.0e-5,-0.0,-0.00541,-0.0,0.0,0.00106,-0.0,-0.0,2.0e-5,0.0,-0.0,-0.0,-0.00032,0.00812,-0.0,-0.0,-0.0,0.00564,0.0,0.00309,-0.0,-0.00376,0.0,0.00833
2021-02-26,0.1091,0.06,0.03,-0.00795,-0.00349,0.00445,0.01707,-0.00088,5.0e-5,-0.0,0.02468,-0.0,0.00936,0.0,-0.0,0.00776,0.0,-0.0,2.0e-5,0.0,0.0,0.0,0.00362,0.01669,-0.0,-0.0,-0.0,0.01353,-0.0,0.00098,-0.0,0.00117,0.0,0.02201
2021-03-31,0.0363,0.0543,0.04,0.00073,4.0e-5,0.00977,0.01198,0.00835,2.0e-5,0.0,0.00147,0.0,-0.0018,0.0,0.0,0.00186,0.0,0.0,0.00043,0.0,-0.0,0.0,-0.00171,4.0e-5,0.0,0.0,0.0,0.00047,0.0,-0.00155,0.0,0.00364,0.0,0.00255
2021-04-30,0.0494,0.04,0.05,0.00762,0.01192,-0.00389,0.00476,0.0079,-0.0,0.0,-0.00275,0.0,0.00061,-0.0,-0.0,0.00088,0.0,0.0,0.0001,0.0,-0.0,0.0,0.00806,-0.00242,0.0,-0.0,0.0,0.00513,0.0,-0.00035,0.0,0.00942,0.0,0.0024
2021-05-28,0.0265,0.0232,0.01,-0.00504,-0.00696,0.00263,0.00459,0.00643,2.0e-5,0.0,0.00783,-0.0,-0.00299,0.0,0.0,0.00366,0.0,-0.0,0.00016,-0.0,0.0,0.0,0.00533,0.00121,0.0,0.0,-0.0,0.00349,-0.0,0.00014,0.0,0.00273,0.0,0.00332
2021-06-30,0.0496,0.0152,0.02,0.00991,0.00665,-0.00146,-0.00231,0.00021,-3.0e-5,-0.0,0.00737,-0.0,-0.00122,-0.0,-0.0,-0.00286,-0.0,-0.0,-9.0e-5,0.0,0.0,-0.0,0.01501,0.01047,0.0,0.0,-0.0,0.00097,-0.0,0.00075,-0.0,-0.00146,-0.0,0.00766
2021-07-30,-0.038,-0.004,0.02,0.0065,-0.00323,-0.00265,-0.00696,-0.00081,-1.0e-5,-0.0,-0.00576,0.0,0.00011,-0.0,0.0,-0.00099,0.0,0.0,-1.0e-5,0.0,0.0,-0.0,-0.00163,-0.00845,0.0,0.0,0.0,-0.00123,-0.0,-0.00079,0.0,-0.00378,0.0,-0.00829
2021-08-31,0.0392,0.024,0.03,0.00424,0.00425,-0.00149,0.00884,0.00801,1.0e-5,-0.0,-0.00075,0.0,0.00226,0.0,0.0,0.00291,-0.0,-0.0,-4.0e-5,0.0,-0.0,0.0,0.0096,-0.0008,0.0,0.0,0.0,0.00394,-0.0,0.00055,0.0,0.00131,0.0,-0.00359
2021-09-30,-0.002,-0.0302,-0.05,-0.0068,-0.00529,0.0001,0.00218,-0.00972,-3.0e-5,-0.0,0.01755,-0.0,-0.00504,-0.0,-0.0,0.00126,-0.0,0.0,-0.00043,-0.0,-0.0,-0.0,-0.00483,0.00776,-0.0,-0.0,-0.0,-0.00139,-0.0,-0.00156,-0.0,-0.00327,-0.0,0.00748
2021-10-29,0.0883,0.0677,0.07,0.00587,0.00263,-0.00285,0.01256,0.0114,2.0e-5,0.0,0.00843,0.0,-4.0e-5,0.0,0.0,0.00238,0.0,0.0,8.0e-5,0.0,0.0,-0.0,0.01517,0.00682,0.0,0.0,0.0,0.00804,-0.0,0.0005,0.0,0.00815,0.0,0.00912
2021-11-30,-0.0106,-0.0134,-0.01,0.01049,0.00394,-0.00215,-0.00693,-0.00376,-2.0e-5,-0.0,-0.00466,-0.0,-0.01078,-0.0,-0.0,-0.00352,-0.0,0.0,-0.00017,-0.0,0.0,-0.0,0.01802,-0.00591,0.0,0.0,-0.0,0.00269,-0.0,0.00082,-0.0,-0.00312,0.0,-0.00552
2021-12-31,0.016,0.054,0.04,0.00742,-0.00487,0.00085,0.00052,0.00152,2.0e-5,0.0,0.00255,0.0,0.0052,-0.0,0.0,-0.00016,0.0,0.0,0.00019,0.0,-0.0,0.0,-0.00647,-0.00112,0.0,0.0,0.0,0.00353,0.0,0.00084,0.0,0.00381,0.0,0.00214
2022-01-31,0.0005,-0.0108,-0.05,-0.00157,-0.00914,-0.00028,0.00371,-0.01012,-0.0,-0.0,0.01335,0.0,-0.00727,0.0,0.0,-0.00205,0.0,-0.0,-0.0008,-0.0,-0.0,-0.0,-0.01124,0.01919,-0.0,-0.0,0.0,-0.00539,0.0,0.0,-0.0,-0.00484,-0.0,0.01699
2022-02-28,0.0025,-0.0174,-0.03,-0.0054,0.00237,0.00135,-0.0042,-0.00961,-0.0,-0.0,0.00443,-0.0,0.00363,0.0,-0.0,-0.0017,0.0,-0.0,-0.00118,-0.0,-0.0,0.0,-0.00028,0.01031,-0.0,-0.0,-0.0,-0.00449,-0.0,-0.0,0.0,0.00411,-0.0,0.0031
2022-03-31,0.03,0.033,0.04,0.00575,0.00546,-0.00357,-0.00627,0.00338,0.0,-0.0,0.00336,0.0,-0.00719,-0.0,0.0,-0.00143,0.0,0.0,2.0e-5,0.0,-0.0,0.0,0.00799,0.01926,0.0,-0.0,0.0,-0.00217,-0.0,-0.0,0.0,0.00164,0.0,0.00374
2022-04-29,-0.1411,-0.0745,-0.09,-0.00971,-0.02112,-0.01178,-0.01344,-0.01825,-0.0,0.0,-0.00263,-0.0,-0.01759,-0.0,0.0,-0.00434,0.0,0.0,-0.00038,-0.0,-0.0,-0.0,-0.02149,-0.00186,-0.0,0.0,0.0,-0.00706,0.0,-0.0,-0.0,-0.01375,-0.0,0.00227
2022-05-31,0.0374,0.0289,0.0,-0.00544,-0.00291,-0.0062,0.00426,0.00711,0.0,0.0,0.01061,0.0,-0.00101,0.0,0.0,0.004,-0.0,0.0,0.00056,-0.0,-0.0,0.0,0.00045,0.01655,0.0,-0.0,0.0,-0.00194,0.0,0.0,-0.0,0.0018,-0.0,0.0096
2022-06-30,-0.113,-0.0823,-0.08,-0.00814,-0.01035,0.00214,-0.01575,-0.00824,-0.0,0.0,-0.0114,-0.0,-0.01372,-0.0,-0.0,-0.0055,-0.0,-0.0,-0.00164,-0.0,-0.0,0.0,-0.01261,-0.00953,-0.0,-0.0,-0.0,-0.01077,-0.0,-0.0,0.0,0.00014,-0.0,-0.0076
2022-07-29,0.1351,0.0848,0.09,0.01886,0.02406,0.00874,0.00861,0.00987,0.0,-0.0,0.00497,0.0,0.01171,0.0,-0.0,0.00124,0.0,0.0,0.00131,0.0,0.0,0.0,0.0133,0.00748,-0.0,-0.0,0.0,0.0099,-0.0,0.0,0.0,0.00578,0.0,0.00928
2022-08-31,-0.0086,-0.0265,-0.04,-0.00311,-0.00539,0.00031,-0.00059,-0.00042,-0.0,-0.0,0.00751,-0.0,0.00533,-0.0,-0.0,-0.00052,-0.0,-0.0,-0.00149,-0.0,-0.0,0.0,-0.01134,0.00512,-0.0,-0.0,0.0,-0.0042,-0.0,-0.0,-0.0,0.0005,0.0,-0.00033
2022-09-30,-0.1325,-0.1113,-0.09,-0.0121,-0.00966,-0.01293,-0.00949,-0.01669,-0.0,-0.0,-0.00306,-0.0,-0.01497,-0.0,0.0,-0.00301,-0.0,-0.0,-0.00137,-0.0,-0.0,-0.0,-0.01312,-0.0085,-0.0,-0.0,-0.0,-0.00704,-0.0,-0.0,-0.0,-0.01449,-0.0,-0.0061
2022-10-31,0.1403,0.1187,0.08,0.01096,-0.00831,0.00936,0.01934,0.01738,0.0,0.0,0.0136,0.0,0.01223,0.0,0.0,0.00795,0.0,0.0,0.0017,-0.0,0.0,0.0,0.00751,0.01163,0.0,0.0,-0.0,0.01468,0.0,-0.0,0.0,0.0033,0.0,0.01895
2022-11-30,0.0498,0.0656,0.05,-0.00331,-0.00512,0.0135,0.00502,0.01085,0.0,0.0,-0.00096,-0.0,-0.00769,0.0,0.0,0.00363,0.0,0.0,0.00016,0.0,0.0,-0.0,0.01705,-0.00275,0.0,0.0,0.0,0.00657,0.0,0.0,-0.0,0.01197,0.0,0.00091
2022-12-30,0.0,0.0,-0.06,2.564e-321,1.299443832313e-311,0.0,1.299443838056e-311,0.0,1.299443832313e-311,0.0,1.299443837392e-311,1.299443832313e-311,1.299443832313e-311,1.299443832313e-311,1.299443832313e-311,1.299443832313e-311,0.0,0.0,1.299443832313e-311,0.0,1.2994438379926e-311,NaN,0.0,1.299443832313e-311,1.299443832313e-311,4.05e-322,8.8e-322,0.0,1.549056927765e-312,1.29922772145e-311,6.9522122896258e-310,2.69e-321,2.58e-321,2.58e-321
